HolderAddress,Balance
0x014e3dee6fdeab91f864d5bbd584d96b2ff4839e,0.719572705
0x014e61e389924e0d275fa1fcd7b7dece38f921e2,1
0x0154d25120ed20a516fe43991702e7463c5a6f6e,22875.62489
0x0157d701fbef3afd5ff2594f862d2de5578cdb89,17.72698103
0x0159192816673ffd6b9b16da857a6d44f794a1f3,1.44172181
0x015befb758090caf23caf09dcdc107426bb1f07b,2260.096267
0x015f63deb2bf5f81829f0ed522161cc0963d18b4,1699.847544
0x0167d6cac39483499f0898a59b26c13854db5c15,0.01
0x016bcc543acd16c6d6320afa188822726e7829ad,60.03833201
0x016d98814a272722693786beb216599651ff56c1,6.906740697
0x016e6b9be7f5db5d4d7399a2b41c6d010b8fc43d,190.8879269
0x0170b161d69e02e5817bc1e75e40e484588486f6,26.97685917
0x017154d1f2c228765c494da30c018fa48a09e1ad,4
0x0171ed588582d1df472015623dcb426d0a1de431,170.3986944
0x0174998c7e8fa81d45de706a1c911497921a8122,3.11E-09
0x01771a278c3fab69735aaeb38872469489e7716d,20.64139605
0x017bfb915afd29996004330ee23656cab4039593,4.86E-11
0x017d6341f9985733e5afc5885d011162b51bb4eb,5.939212363
0x017f1facc8c87fe5567a772961a7d99c39fe1102,563.6896262
0x018289a8db273d01f9d93dc3f22b4d9a39dde3d8,26.14048451
0x0185080e4a3cc98dcd527719ca0dac91075725ae,9.42E-06
0x018565899a88f75e6edfea0639183adf8c205641,47.02975123
0x018785c389e5cac4de2513cb42bb6ab6151814c6,38.01047354
0x0189be1e24db86b3e70f5aa5a28818b1c27cdc08,7.947898463
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,860.9999006
0x019882789983306222c4b4cab71258189fd92998,1.871118633
0x019d94f505099370b6de6ba485457a96f87bc8b6,253.6166922
0x01a6d9df50a64520521dd41ea7b72f8464f7508a,1.17E-09
0x01ad14de8704482dd00fbde7f24ef7718da03542,3.00E-06
0x01b004f0fef68efdae04f85d5092e395ecc76342,1.647427764
0x01b22c25db484e9d0e1e68dd5df68a007d690556,950.0071623
0x01b4001e7e6c1caf3ca67a5ad86f40e1f421efca,12.13207591
0x01b6c2e88ea6ae5a3374864c53fc639d5f667cca,17.31268085
0x01b9369cf8624e1f9960864c18411b4b07eb91ac,50.97075097
0x01becd59af577dde352ae0ec3d26136c49d7db0f,620.0620536
0x01c2823592b82a6bb9314c0512cd9c26105c35a8,126.5275616
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,842.7935688
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,4.61947333
0x01cbc46218c47abb0f346b936cfdf0eec471edda,6.400225959
0x01d4913d79ce37c344ea27cae0f1b05fcf3e036a,0.02
0x01d8521a5b87bb1ff1dc7eed56b644647beb67eb,54.71299632
0x01da72eec8cc2b520eaba33906a2771888d327bb,436.0446538
0x01de6c2f8af4a28128417efc530a79e9a0fe997e,392.3662863
0x01deb6f9cb08de4de5c3678967839090b64d2fef,14.73539967
0x01e35343cce6df82922a4a27feb19403b7ff774e,48.99279681
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,150.0000742
0x01f358337e7606e6ee45146bc70926ae3cec6258,0.01
0x01f5a090daad0cdbaf33409da01687db0cbba353,8.484612868
0x020130ff907cb788158a70bff32d3f9928b3de5a,142.4203099
0x020245ea7a029bcfc193b0819cbfca6e96675e95,15.45663861
0x0202ed9ff0d505f9b064a610199a001cef9977bd,2.89E-16
0x0206bc8fc7c1e8635d14f73c0fdb035493f2fd84,0.317404927
0x0208306d45665585b153f8e3459141f2d1e7c48a,323.1107472
0x02085e17ec3530a702e9a15154e1d1b4a53f8352,1.323657016
0x020a175efbf1af8fd593b1d19d0a261d43a060c5,27.65743725
0x020f629cc1970df0e9e4fccb550a9b61082e42de,23932.53401
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,12.10660067
0x02150204ce66b70a6d33e07b2e40956ea8d1d2a3,42.75173709
0x02207930716fad6a22f1a1493b5d9b46d1ebcee3,9.001775245
0x022109eb783b7adaa02168bc181f6e563a9ea0bf,37.85036632
0x0229103142e4fc62f65bbbb3f3fefdb1e3219d59,2723.197998
0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,700.9851732
0x022a6566ec1bf5fa94009ae3504c8c512d3e5760,1.807780536
0x022bc980071f204c860cc2583b31571f2d1a111c,28.20378125
0x022d41d3071853f439b0d861a93ff9834b822d36,88.39639367
0x02311217af510656389c638f8e5617b78fb1d066,0.01
0x0234c1078a77d5c41c338ce2178f3598d589aeac,151.5095747
0x02353b193fb9921dd6f517a469d876ec63a113ff,1.246690858
0x02356d77f5d1bc0810453b7fd8b19b3882adc5b8,0.106
0x0237799147a3264d95a00b986bb58df316186c0b,1459.745313
0x023bf0c0bd87df17153fcd2a8f441d177ee21c64,1197.128189
0x023d398273a818783644433204994863e18e5f66,165.8687209
0x023f31133787fda25c8a9b50266bd04411c2ce8a,392525.3795
0x024336ae03ab34351de0d0e52b04648a3a00fdfc,0.759773565
0x0245c450b89029e519ed81b3c45a0f8bb2a69a35,2.240194948
0x02499b7b592820c7889e9dbe15a15d314c811ce7,911.1833327
0x024faa4769db244e540c3216e21b0f2dcd791de0,0.01
0x02513172d43b5ff09bbabdd478cf52d34c42b723,0.01
0x0258da40e011acb8e0f6308d6dda4de363c9b604,134.1540147
0x02599027d919ba502a80a8fec2f4fcf902ccb81f,0.01
0x025d28a30a475291b3afbbea3a65a7145e756f1a,45.7189826
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,875.2685726
0x026bc9e0de2a34b9cf0b3b574dbbdf6c250d0e08,59.06485894
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,4.441428172
0x026fd30023d9199450883b3c7f82b7c9ebbeb2f7,22.13757922
0x0277d07ae3e082182e45cc5a5c2c909a82d1b39c,1.59E-09
0x027937f64f35377f87e8a8318c0370d74b456cc8,148.1959626
0x02847a78e62434897fd0bbbad7ce0261fe821ce5,5.374941938
0x028bacf4831f55ab7285bb117b7abc21c9e929ba,0.01
0x028bf0e4d1c856d45df77b135e5083e46fe99678,1928.588493
0x028c50e8ee631a8ee1358abdc2fdfa7f01f9e859,164.0496719
0x0292c748c658ed539085bb0be1585a2af2b372c8,69.36939926
0x02948dc62cc75c04aec267e8c6a777dce58c58a3,80.9402077
0x0296da83719153ceccd3fd19100bcf351033a6ac,1.2
0x0297acbe62ac90c4d79654eece1aeeea3b2bcf9a,51.35232039
0x02990cb4edf79b9bbb8f23c750ad1f7afb367459,207.3706049
0x029c10ad53a664831c7de471dd45bc3997e23c2c,88.88861601
0x02a561eac513d03c729be304cda5cc4ae5621fe1,566.5333408
0x02a59f642e07bf5b180fd8e51e13dfddf8de1228,22.5600266
0x02aa0b826c7ba6386ddbe04c0a8715a1c0a16b24,689.7558439
0x02b7d7ffd7e73e294b6df93a535dc518167c447e,263.830863
0x02b8a13422d32dd8f4ef8c58f16efba6af153042,0.01
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,398.6429258
0x02c55115d48b10f4a4bc675dff72473c7cb9fd49,60.21478658
0x02c68e3de38b00f958a53bd9182d09120312b2a2,2234.235571
0x02c9ce7204250085bc0e5416c7dbcbc1b255cf59,3.185756386
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,0.16
0x02d358b5a8dff707e8c4d7d29aa0812b99164da1,503.8286545
0x02da859ab5b8c66752aa13de55f7e4fd68d607a7,2.279684424
0x02e4b339df2dd3ecdd135f11ff812e3b84816040,58.44379855
0x02eb7b3b0db16127c53aac9190d103517b5a5ff4,12.47044898
0x02ec1090d59cbaa9d58eaebb3328df56a6ded2d3,10.26549149
0x02ed20b32d81401fd8ef0346cca966c8708ee848,83.4825378
0x02ee0c8410b6c17e54457fe76661da40a7c0461a,3.367683463
0x02ee1a46dbf5748cfb08fbeff77d8a7ebc13ae5b,107.5367387
0x02f26a1ff2d800406cbf4e3d959ef3c047c7ed15,28.69779208
0x02f5e6ecee3bc78df0b6ea02217450c62e6aa39a,7.432101571
0x02fa86c3a6cdab9a4ab9c78095686160051f6d24,2
0x02fd7907252cbfc3bb28309d9f3713ec6cd89a6e,131.7444705
0x03000a0ecb1898040c26cd418570cd480775f0da,2.596283575
0x030199c135b6b2b1898d5fc789fe5fc09fd4ce42,2.262034935
0x0309c98b1bffa350bcb3f9fb9780970ca32a5060,100013.2285
0x030e5a3c1c18a20ce7c7905c5e44b87aaf98b3f7,5003.193024
0x030f440c3a2007f0b01d4631872f20ec1025c642,0.01
0x031065c8127c069cdeec7bb9b536060c95691068,5.365505515
0x0314a20470b9d22e0d5e422cc516dea7456eef61,255.7837505
0x031be00ceaa3210fa50a9e7838026d2eb7f2fcda,16.15464735
0x0322f052cfef71d4de60f827f48a55f6f0497164,88.33234325
0x0326de4035f1692a521c9073d95422ffafaf6253,0.02
0x032aeb38fed3fa5ee47a0d7d1903c8e16ec6d420,136.9322043
0x032f9077fae7565ab646cd4d68954cc802980c7f,0.10343565
0x0331969e189d63fbc31d771bb04ab44227d748d8,44.00552641
0x0332f401a51514834cad300aea2614a22d2f6ba3,3208.643782
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,235.0349586
0x0338b7b7334d44dae62f8c8f20de850844794367,11.1141704
0x0341abfb036d2bc7b0c025d691caea0506485fac,922.9455886
0x0343b7b757e03b049135f5808ce959eff6f18a9a,64.77
0x034aecdd0bb8294b297a3aa5bd71928fab124bc0,556.3079236
0x0350cabc74d88037e6b2b47cebd132327dfd70a2,0.01
0x0356a9f78a521f4456f255d848624d90a5b91fec,894.502736
0x035bf17c40dc70447ab668ef4b4340010de415b1,168.7938182
0x0362d8124832f0ebbea3ee4e149e7c8345b5d94d,13.80589555
0x036a3e7c5c46d093b78126b7c98ab760e5c8af9a,250
0x03701721f0e6e54ef957dc46d1aa92e2f953e835,49.1098145
0x0371c357c67cf4f65516849b4d5caa7ca43a0b41,45.74497862
0x03731d9e7eadd082b2c4f496440536d8600dc808,64.67943776
0x037c0686517c8e340bf09568fc9da42a277205b6,6.62389366
0x0383dcfabeaa7a3d71de4740ed9e413be8cd9e42,0.01
0x039653b16b2a5162aed5ba8b6c379c31d791f6a7,5299.368181
0x0396e6231ec4c63cec16181e0305eeb588ec78e8,4.233951707
0x0399e73c77fece966c7e40c2a8faec5d6bbe36cf,0.01
0x03a126ad53c603a70d18a8d445ff020563afe72c,29.62673083
0x03a4435cc81249e49f8e3b9488252042d89e5c83,8.41E-09
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,70.73639312
0x03b4eca5b0f6a9bb1d010b1140205da414148b7a,20.81544619
0x03b547facd41f00a22b14bb8d810a3750e13007d,0.050886536
0x03b9129679cf84e608c072677003a1e65089433c,85.24661213
0x03c17049d1e8d7598bc9266f34de817c220bd16b,559.2657227
0x03c322db3f0d92ccdf6f8b6effd4031c94bed1ab,0.088820682
0x03c8060e6e38097ea6abb22242f7e2280485c438,180.1485906
0x03d011cbfbbfa4e9118f9210b4263bfc820d88db,0.01
0x03d183a8fcd3efc790a6f855cfa96901bbb889bc,96.74470627
0x03d40caa5286cd001dba6fab513ab4f4cd80cf21,0.017697535
0x03d835696c36443f32d98f059168d086e00e6270,40.84069362
0x03d9c8c2827ee87e79f8feab967a475bd3373319,0.01
0x03da137b62496747cc2fa1ab65e4037b5bccc6e5,1039.074116
0x03da98f5e26cdcae4b8cdd504480a9f801ded4f7,1
0x03e05ebf10f64ea02c04593902ae86b9fffdc05a,133.259461
0x03e26a9b954ac660132c2a70c6e00523c52fa535,0.01
0x03e41b0b3b9857cc155570d65fc64a5b8e9b1861,0.16
0x0403479bfefe8eedcc662b9c6be459004b177f14,10000
0x040b56e45b0575a8dc412fdffb4114e05378c93d,0.01
0x040d576b346ab703afe3735ed1999a89d83e8d89,38.59182136
0x0424e057c2d0bc7e58c75975aaf38bf1e598cd49,15.90077588
0x0428d82d3c4d8c616dac3862e9fc88af9a294b83,26.84255111
0x0430605323465e26dc21fbaaa9a1a4be6ae9d496,17.97243014
0x043267c67de999cb284853fd8901d80d11bc70de,46.9678779
0x04346be13ebe181674277a3d1c0252ea269771b3,5825.174411
0x0434b585b39c84ebcbfdf9af7210bc74b540eda6,1700.773441
0x0435f8bc13635bf3cb934242072eea3eeb09d73e,1.355600408
0x043690373eefa601daf5b579565ece51b16ede01,363.0918493
0x0438492d5f9ef5582e3004a8f6abf9593c4c3fc9,4.778334424
0x044c53d8576d4d700e6327c954f88388ee03b8db,0.338879735
0x044e958d970a233819c65ef1f3040c8d281d1cb7,733.7066689
0x0459bbe250fd9c0f6c463dc67e667964fe9cf63f,0.01
0x045b112aa52a38e8fda25d630ff7d2fd96bca2ef,542.5327738
0x04689eb0b5644c54d61af5e7be662018a02682c7,185.8963635
0x046df65e433a1eb1ccae2ebb1b4c7ae6c01109d5,17.32127634
0x0489076a0d17394835af93cd62acff703b6814a9,95005.34499
0x048cacc922c027f2ec13c56c1609c8a5684d1927,28.75177821
0x048e5f4104492fe331825bb80195790b193457a6,9.836468384
0x0492552a2da8b724fc8a6c1a4707151547e9e588,146.6135068
0x049940feda4277b7f01ef10fca0b975c541d8fca,877.7916602
0x049e37b4276b58db622ab5db2ff2affcb40dc11c,760.5816083
0x04a189a520b280e81c3b57ea0c9e81ae9453ef8e,43.01469548
0x04a1e354d8afa6ec66ae3d6a3e0156d9196a203e,833.6838407
0x04a34de681d4be63c43deffba7c8a53a89efeb52,210.5037042
0x04a72dd82489175d80e1c165e1aba1771955a0f0,85.96104788
0x04abe64f31d991f488fdf5564dd594aa8bbef02f,1664.104863
0x04b4a2daa24aba6ac9d616d63c5c1abddbb6617f,336.6559437
0x04c015f619ad49767bf3719d9d2788c9967ae58c,198.5575066
0x04c198589fb5b1da149c3437f607245e7ed3d477,9.0045
0x04c322fa5e24e1a904fd2bcb05ea6b8d0b3fe18a,7.828534155
0x04c478f571836b5dbcf487f7936f3416c4df0b67,0.343159102
0x04c792a2663970457554fbea326998ffe5f18be1,0.01
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,902.9013429
0x04cfc33751c7194e200967258e544a2c6cecf062,107.0082635
0x04d152bd50ba616129a15f281a2fc0579920af63,20.03831626
0x04d5d1d251a0d0438fb5dab243ded8f45733ce29,19.65929165
0x04d728fbd2c039f416fe16783c2c9a6f8da0a6e8,29.25462812
0x04d853dffa7161cf0338e79297ef8631d77ddd92,13.59193249
0x04e67fed060d12e8ab391809aab60196e406be8a,562.4492643
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,0.7264678
0x04ee321ee32021c6607a5e6421b3e09008bebc08,0.887426461
0x04f438ab9765cecd892962f7e2861974966a61e0,64.08218235
0x04f867006582f5c2092e37607d09d8d3544f8e9e,0.01
0x04f90b643c46a581293e5580b9259ef3ce259963,1.156130765
0x0504a2482db2482ff5821ffbc31880d2af16469b,0.088028243
0x050a2af16d500bcdb5ce7a21fbd95a5c831210ab,42.79955457
0x05101823ee4b90cb99883a9b963ad052944b9cd9,0.019920963
0x05136480c6ae9ceb7f1b0981a11ab99fb67ac94b,0.01
0x0513c5ac724624b4bcadf57c34b5f3564500530f,73.75771947
0x052321f8fd145e193243e18986abfbc411c0d0d5,0.223164838
0x0524fe637b77a6f5f0b3a024f7fd9fe1e688a291,245.8383161
0x052dbf52c7343268d5fe56d226ddc0405d762018,0.621357319
0x05327ca0590e721d5af0549ec40415d05155a2a4,22.76111218
0x053484a03d0bf1bf8b0206b1f457db93c022ee15,1840.109324
0x05382373f74087c4f41b565991fd489f6071c360,0.01995892
0x053c685fb78581eb36f05a70219ccc414b8899cd,1.04E-05
0x053cb62ba13964cb573356b89e4de135f49b4563,0.05
0x053d63fc9a658dbaaf6445e1cdc36680a12e3605,28.81839874
0x0542c8f48318b387c83fc4a69ae7fb42a5ef8398,0.01
0x0549ff024e0585fc0b11af6e99a5e6043df2f8e9,61.41185285
0x0552addad180eb4802c4e83ee2e7d96784ce6eae,0.003
0x05548d8a753e998dba4727da54c787ed7205f276,24.23873115
0x05573688669fb7e4a6bd0e312c07e19373a5a88d,14.01955133
0x055d3306067a1e0ea6b1ee2c838f2d5f2457ed43,1
0x055de0509847776d1d1b8e6ad9635fb5b53a0bc0,8.858808041
0x05600700685effb2836a21b03d63a60f916c3ce8,0.01
0x0562e96d3e6973adfd270409315bddee08b68098,0.01
0x05650b5f3eafec3b2773b93e7c00c6f7e2d82cee,143.2844524
0x05688469d3da70e25a43a4239dfc2df76bea95d9,0.01
0x056a66564f97cd0d01c10ee0643b89379dbbd49b,0.01
0x056b4addcc5696b838ac2483c78507575e797e42,104.1459479
0x056d51ebdfa8046ffcb2be0c685b1a400fb8be1f,20.36596278
0x056fbe1cb4200c3c8fcd22123346f1d79b2450ec,40.73005664
0x05717559f79c1446344590eca181166d94b539af,17
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,0.377639985
0x057f8707f317023db00518f3bb646136be909dfd,360.1093116
0x05899dfafee0418d8bc601ee2d7d597ebdd23b40,25.88107428
0x058c997fb12021f9252dc3e267fcd4fd54e8d7f4,1141.352377
0x0598cc55d185e1cd261efb952a0f3052a688be4c,1.025340084
0x0599ed6873820c1ac13a9d12fdce366dbb40d7f4,2.1
0x059a395a730de6c6c3585f9daaeb09eeab129ce5,11.42210427
0x05a105c6d7bf4a1d4b031f39c1346685bc0e660a,48.60899937
0x05a3513cccc57b8fe4dc9c8023bfa7d1a8308d2b,0.01
0x05b2bd762724d0902bb15193f2d63f54a3af321b,0.003
0x05b49e465d85dde904bf9faba9e9ede8868d92e6,23285.00982
0x05b56b2b0e2f395f2f814c09c845ecf656b80b1d,140.6370099
0x05c2974d048d90ec5bfa124b6369396727b900fd,8.872446785
0x05c977f6cf8d1407f4a3a80f8c6798ffbf07766e,0.003
0x05ccf46673ab0be3da43e847cf2438b6476fa1d0,236.7034141
0x05d55948da81fc49c07271391444754cc23c9cde,382.2877529
0x05d86155059212345aeb0224ae0b717b7099dfd5,7.368747323
0x05e09d942505764bca4475abf8efdbc21d1c535b,9274.73409
0x05e5d6c658d40bbe0857f5826081a5799b08de32,101.0401612
0x05e8cb3a64588695c5d8ee5e5404d687fd9c3d1a,30.55511894
0x05e9742b3b0d4a5a0826926f95d03e20e575263a,9487.906457
0x05f0ba0f63b401bc9b86089265cee2f79c955768,2.25128925
0x05f89d41dc2062537c241692b915bd32a786656d,119.4120644
0x05feec927dafa6860318efb6bfe71670a681f6c6,0.071847659
0x060044f782b46fddc846cb08c2fc22072066c805,3.224422186
0x061025b57bbe1ff5ad35769ef8824663d9d9c53b,171.0742193
0x06185869b7d687e56e707f7a6fb23f6c752ee08b,85.96104788
0x062ed07b810edc8b2aaf9fed6d3868b868ca32e0,0.01
0x062fe868c746e57c28ec3f47bf40e8868fea6e59,113.7456703
0x0639f663718c4c4e8bd67b6ccfae1037e78215a4,1.995798951
0x063c9aeee0862b074c92dd9b5a0f6cf5a434ceb0,26.0475942
0x063e067d16794d11e95a16f991adb9d339d46c6c,3760.604775
0x0644442597cee4477c5b7b313003a418be78539d,2.005468157
0x06454d23d6c70521a8b0f00be3aed5bf53d63023,0.01
0x064915a4dd54fabca5613be602d8b904cac25610,0.000338789
0x064b9c2e1ea63cfaf2c0a960d83732410039907e,752.8240004
0x064f155a887810006b05de59358b3cdf06db0644,55.10818587
0x06599b7bc765dd721679a737530a3262edfb03fd,349.877289
0x0659b8e2d5b383fc25671648a8770125c999596f,0.01
0x065c965f2c8f7478e0f81042b1c07313bad30d6b,5.88126258
0x065cb5d18f0d3f9ad2923d9e07e9f68d6e65da78,0.876619849
0x065d2050967e721e511010c696f79529481684e6,0.02
0x066460c76c656613e11d11ea59007567c68b8411,274.7885872
0x06671ea37e5d6140f1cd8cd21608a2e2b9252e66,0.904939256
0x066a7d24fbcdcf5628d70182eb26b5f796b87cf7,245.0468567
0x0675eef6ea19a7585f8d22b9abf6c02e9abcb597,112.6527346
0x0680a5987e6609de39cead1174a832c3a5e34579,0.014315531
0x0681e5bee2f420bc5a1754f09e0dedc0c5b4be85,0.1
0x068a32d3ebb7481ecbc226fc6d3b1fff25f9e825,39.92379067
0x068b65394ebb0e19dff45880729c77faaf3b5195,295269.0337
0x06940cfbc097ed8a3f535715e500ffbe1e685fdc,0.510445758
0x06946d50fedbff22575a31c6a427293a5c4c3b14,339.8226904
0x0697defcb4b083650384d79e99f854300da18831,21.74987554
0x069bae1a92dea0d2baa8e59e47f17ce7074703ce,0.02
