Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method
0x48f6f40154acbd286528ae57f0ea3ce51f87731f720d670f4c1dde13c4d73d80,12293134,1619136075,23/4/2021 0:01,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,15.017643,Borrow
0xc63e5a391ef84bfbf772a7e81db4122d5d667b086dc42424d25af8e330ae2ea1,12293176,1619136591,23/4/2021 0:09,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,48.497995,Borrow
0x700ef76fe5727c7ed20955f1133eacf37366d8bff8ab682dcfd8b51d4c8583ba,12293224,1619137218,23/4/2021 0:20,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,58.941675,0xe6813563
0x4287a8142256c1eb20688b07a02e6f75f124ba27b18a29c94698defaafdf9441,12293228,1619137239,23/4/2021 0:20,0x24f99023f6741b27d3bf6189c7f3ae2fa45eed8f,0x63a3f444e97d14e671e7ee323c4234c8095e3516,"39,700",0xd51c9ed7
0x4287a8142256c1eb20688b07a02e6f75f124ba27b18a29c94698defaafdf9441,12293228,1619137239,23/4/2021 0:20,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,1.973973,0xd51c9ed7
0x4287a8142256c1eb20688b07a02e6f75f124ba27b18a29c94698defaafdf9441,12293228,1619137239,23/4/2021 0:20,0x63a3f444e97d14e671e7ee323c4234c8095e3516,0x0000000000000000000000000000000000000000,"39,700",0xd51c9ed7
0x3f397f787afcd89db35b3067f4fe231cf629c30a5869d9e89462614c5cac4271,12293324,1619138745,23/4/2021 0:45,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,141.937933,Borrow
0x6c0ae5f8450544b55316d0e373cd35706886e08dac226227a52a04715a6aceac,12293328,1619138819,23/4/2021 0:46,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,7.137359,Deposit
0x6c0ae5f8450544b55316d0e373cd35706886e08dac226227a52a04715a6aceac,12293328,1619138819,23/4/2021 0:46,0x0000000000000000000000000000000000000000,0x889166f8960b2c46945b7c069b32bc0a2ceb0ca2,"2,994.18",Deposit
0xf7c222c4637763fc80561ead14e806688aa4d06845c7f2affa8c94fdedd8a571,12293367,1619139354,23/4/2021 0:55,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,51.611824,Borrow
0x2a1444f09b5cf1b201b81fe7c9da6fe7055ea6506e3b866328a22784ed5f0e1a,12293368,1619139356,23/4/2021 0:55,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0.192979,Repay
0x22353e0e1591ad31c7ff3713f73916c2e060bff2157b17161b2fe652624bb31c,12293375,1619139398,23/4/2021 0:56,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,4.039161,0x6c4a483e
0x22353e0e1591ad31c7ff3713f73916c2e060bff2157b17161b2fe652624bb31c,12293375,1619139398,23/4/2021 0:56,0x0000000000000000000000000000000000000000,0xdb38ae75c5f44276803345f7f02e95a0aeef5944,993,0x6c4a483e
0x22353e0e1591ad31c7ff3713f73916c2e060bff2157b17161b2fe652624bb31c,12293375,1619139398,23/4/2021 0:56,0xdb38ae75c5f44276803345f7f02e95a0aeef5944,0x27238679e2c91902a9679812e976d3fdee0fb1be,993,0x6c4a483e
0xadddb73ef2e58e9e6e5f6937e09f951b65793f45d9b01a48a412b15c38d3dd23,12293376,1619139403,23/4/2021 0:56,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0.480821,Repay
0x7dcbb01b881ece5809052d41c32af8b12e5004a25d03b4c10a2ea54a83bd8ce1,12293379,1619139429,23/4/2021 0:57,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,2.494795,Borrow
0xfe9deed269ce9a35a21ce500edfcc1295f05b22a2f1de27c3ee88524b38fafd7,12293382,1619139456,23/4/2021 0:57,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,2.593251,Deposit
0xfe9deed269ce9a35a21ce500edfcc1295f05b22a2f1de27c3ee88524b38fafd7,12293382,1619139456,23/4/2021 0:57,0x0000000000000000000000000000000000000000,0x8c4365391b0bba350094988b1384c694c82b613b,"6,983.26",Deposit
0xeecae074128a38cb14f23b5347178d6c7868805286c93dd86d4c5aa5927da995,12293391,1619139583,23/4/2021 0:59,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,12.192313,Repay
0x10c087559cc629e60fe55d5be3bda43735684f6e9cddfdf640305c315dfa8543,12293394,1619139644,23/4/2021 1:00,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,5.84587,Cast
0xe5fd76e1c91446adc643a737a3997e66dfc065892a586159a0c332deeb3a389f,12293418,1619139994,23/4/2021 1:06,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,33.516428,Borrow
0x5108f1d57a22825d47c91970e00b2fdc7ec7b9b2dc24b664c5d3346595031d7c,12293424,1619140077,23/4/2021 1:07,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,8.004335,Borrow
0xbf8ab2d1e2784dd3ebd59f321caac9e492b0449b822d2019f77cfc25a7645133,12293425,1619140080,23/4/2021 1:08,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0.289386,Withdraw
0xbf8ab2d1e2784dd3ebd59f321caac9e492b0449b822d2019f77cfc25a7645133,12293425,1619140080,23/4/2021 1:08,0x6301add4fb128de9778b8651a2a9278b86761423,0x0000000000000000000000000000000000000000,"12,500",Withdraw
0x59ab586c064fcc470b8be2d7f8ac009dba8f3b54d2b6a618d30203214b33ab16,12293438,1619140231,23/4/2021 1:10,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,14.577647,Flash Loan
0x59ab586c064fcc470b8be2d7f8ac009dba8f3b54d2b6a618d30203214b33ab16,12293438,1619140231,23/4/2021 1:10,0x0000000000000000000000000000000000000000,0x9993c65221dfb6cd386545500c4c26d2a875b914,"30,433.96",Flash Loan
0x8e1f04114fabd50142724a753c114f7ea8ec7465cc8a6c17062dcca6399037d4,12293463,1619140651,23/4/2021 1:17,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,40.466818,0x7c025200
0x8e1f04114fabd50142724a753c114f7ea8ec7465cc8a6c17062dcca6399037d4,12293463,1619140651,23/4/2021 1:17,0xdebf20617708857ebe4f679508e7b7863a8a8eee,0x0000000000000000000000000000000000000000,"67,172.89",0x7c025200
0x3c9a31b05850d9dd32507ae366ab92cfc513d9bbb4e50ff4f5a109197e71a973,12293470,1619140743,23/4/2021 1:19,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,8.903044,0x7c025200
0x3c9a31b05850d9dd32507ae366ab92cfc513d9bbb4e50ff4f5a109197e71a973,12293470,1619140743,23/4/2021 1:19,0xdebf20617708857ebe4f679508e7b7863a8a8eee,0x0000000000000000000000000000000000000000,"102,530.35",0x7c025200
0x3d564c101651169074123191c84fc34ba050e5425da4505de11149f0b3f88528,12293536,1619141862,23/4/2021 1:37,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,109.009965,0xe6813563
0x56c49a5aa5d3c6ff211e9378a5f0e9b9cefb273bb66b10364248bf6a06e4f9dd,12293538,1619141894,23/4/2021 1:38,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,3.093799,Withdraw
0x56c49a5aa5d3c6ff211e9378a5f0e9b9cefb273bb66b10364248bf6a06e4f9dd,12293538,1619141894,23/4/2021 1:38,0x6cc00464c702987df5e3b18b94e6b7619ff3f28d,0x0000000000000000000000000000000000000000,"66,319.17",Withdraw
0xb724f1f8f7d6139a4027bc8bd85823dd432137a6009dc2b97194709848eb9536,12293542,1619141916,23/4/2021 1:38,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,2.136166,Repay
0x3d7410f478633582447b35d43c3e139498cac7bd2ea46e164978e11a87b08e4a,12293549,1619141995,23/4/2021 1:39,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,7.668887,0xe6813563
0x2766d0a45c4fa6bcf5f1250b0f5866bfbf705aacac1e35ece831aa6fa52ad5ba,12293554,1619142044,23/4/2021 1:40,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,4.71993,Repay
0x6fa3e3b8b9fb7025d92fcfd8f0b479b22066b4c0f7906dc42dcd72f000f20c4e,12293562,1619142108,23/4/2021 1:41,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,6.160245,0xe6813563
0xcc3e4c3e5071ba682fb38e58ab834bf836759bea36406779270fd3f41ce453d7,12293565,1619142132,23/4/2021 1:42,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,2.292107,0xd51c9ed7
0xcc3e4c3e5071ba682fb38e58ab834bf836759bea36406779270fd3f41ce453d7,12293565,1619142132,23/4/2021 1:42,0x0000000000000000000000000000000000000000,0xab205303361af614ebfce3a515fb73fd4b83d82b,"128,262.58",0xd51c9ed7
0x72c851275b5bd127ea1d276af13819775d14233d566b2a4eb07e08f57e72aa1a,12293582,1619142384,23/4/2021 1:46,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,23.863977,Repay
0x5f6806801b0f5fc0e6dd84e9d9b6a2213cad340a4734f68abde5b91827432d8f,12293583,1619142392,23/4/2021 1:46,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0.756233,0xe6813563
0xc933fdcc4f92ae68294982ad4a14629d56be08bb411e745bcc0bdc5a960a6a63,12293594,1619142473,23/4/2021 1:47,0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,7.618824,Withdraw
0xc933fdcc4f92ae68294982ad4a14629d56be08bb411e745bcc0bdc5a960a6a63,12293594,1619142473,23/4/2021 1:47,0xd4172bfa04564990fb804872409c2026b0c7754c,0x0000000000000000000000000000000000000000,900,Withdraw
