HolderAddress,Balance
0x15c88f7371c57d4b8ac2f97d10eac8fcea298e56,183.573737
0x8894be7ca0f4f5f005ed078971d61a99ac2889a6,8.442064837
0x8660fc66cf3e06d86e8013c3b6be5592a5fa916a,15.29613803
0x5772acba5a09bb032f90ac7b15fe11d40ccc4314,67.635
0xe704bd0f83b68f5d0b8ff64945741266f1e7df9b,39.72504036
0xf53a9abcc89486364a7cb83ba0dbf2ee2de2bc08,0.202171761
0x495833d72cb1c78c5f53e0fbafdbe18e012b2482,74.56360884
0x9cf626b48c38755c1ff1a5af49fa9cd16f53f05c,7.5382
0xbc0c33fff2888a499a519a641a91f9d7dd270b71,5274.774526
0xec5596e13b1c5a232481a5f651d3b6ad3b1ef2c0,3729.249055
0x94a4e7eee70c1515403de5b26088be8167b08f2c,347.5414471
0xbd146fc289ea154f1a807ab05e6489e85e7c343f,24000
0xac541ef515090a4e80431c257d58ff09a72e97cf,20.83982354
0x4c0c29539c463af348f8cba8c02d644a8d68c320,1.904066582
0x937df4e3d6db229a10ff0098ab3a1bcc40c33ea4,24.15383668
0x956f1ce3ff2ea59a8b41df83ce9f85ed59d73f92,31.01708468
0xbb9e886dfa1d7354536b76f3bdc768fe35c0ad72,0.566453509
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,61.11720306
0x43a16d6579a694c312c462748077d3d5f1045491,77.51250064
0x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c,51.89927465
0xd5edb56a2e68c0bc625b853b4f7440ac82b9fc7a,9.929404
0xbd1f7d88c76a86c60d41bddd4819fae404e7151e,16.97662016
0xc17ed9c9ce53c1b454f245fe2d05a9ae3aa26db9,14.41147575
0xaaa1d204d78de81a6eff5264928a6b49ee748050,7.677487696
0x76933d8fba91edcddd25d9ba8bf0f07485a6e18e,157.7689473
0xe8b0e6fa09038081aaee94d76a1cdbdbd9c521a2,339.4232665
0x8ce65e64f1480d14f8d4f1fdd758951dc302e2c8,727.6906444
0x0c2aa0a95ef3cce878099c0d6d0b665a776cd714,19.74533
0x441f4ff29af0f0d35dfa81868e9c303857ac75b0,22.65
0x0154d25120ed20a516fe43991702e7463c5a6f6e,6870.921197
0x1092361f4eafdc6e4555ee761e87ef9c67b9e42f,6.780319508
0x56d53a4402a7b8f4ad027cfb421ff60e865f665b,10.58866731
0xee407fe3b8773caa86051d7a9c2144d3de42c8eb,51.6333449
0xc537b677d45530cc2352c904b4af221f4de3d16f,172.5170747
0xb4d502361a3c6f823eeb9a99af09e110382206ee,18.01055253
0xf648fccf91123308103116c6191262e4d87c61e8,1.994570148
0x5be28e441f325d8b005839fd69695884f11da063,15.01226005
0xeb52371f5a251e93799a64844a88d3f56872ad00,205.3702146
0x6e0d41232da164ad7a91d4ae5d4277a42e1e3fc2,2641.134433
0x9a76058ae7fe26fdcc71da1e7cabf6ba89667623,3922.552273
0x529109d3e06f2acfc520f27042274e8dcd44eddd,311.1509629
0xc5cce59bb6173ad6fda377ee8a99f07415d57cba,8.609933579
0x485f4abf4a4f17001d465d219af2b3ea92f9390f,10
0x3781622418a304468a0bc3cf689ddebadf72feb5,4000.000179
0x82f92383afb67c42a7635690f2eb4db408be2656,8.922177391
0xec4e769bfe1d3270f5b23b71c507183a593c2767,5.2054662
0x3ad88d19282c9020dc305b75165eed3e8833efca,3.70E-06
0x81b1cb00947d909bfa3940bce561980ffb8dd38d,68.58127058
0xc0b53221a7dbcbce68441c26ea4da73266d6bc20,29.47460956
0x587b938a8b21ea570325e91bdd01b161783a75e8,7.751847581
0x7186c8abebf761fce97ba1fa8d72da58ccf22f49,14.9385
0x58d0f94716224217faaab820e9cde976fbcc5798,102.0211588
0xfe3079ef9119b1ce8f20ffe607d6722b5676ceae,1.008897242
0xd8cc3c23c9feb635ba1b18fd449188dda3b086c0,15.01178171
0xe1e92c34b4a26e95da314d818b5d904efb3961bd,31.01060085
0xb25d25f9837566080a00f20f8afdcecdbfaa9ad9,4.922981
0xc6a82e72156a11a2e1634633af5e4517b451f0d9,10.00000595
0xf75200b7684a120fba433145609112616749c082,127.5536415
0xc4754f7da715aa37c7075d8400713378aaaf4f30,66.00134965
0x2c01d9459248ac3d96e69c208d8daaf196b6b0dc,15.00043459
0xcc6aae832e85debfea0fab500e3de6443bd6754d,2.037402568
0xcd26d6f05c3e16f8ec3a90237abdf54f57ba59c9,5.317258687
0x4e0e66899a214aad4dc4ecbed9e816fd9d21ec88,6.021411
0x31f02e88bd6110723e767af9e7186e61fc9e88f8,25
0x81d98c8fda0410ee3e9d7586cb949cd19fa4cf38,5.590762568
0x97202d1dfdcfeff81da0575cf2ed8e23e3703aa0,9.0467
0x6781b99f8bdc476179671d1db79f637656092a80,5.400244553
0x93cdb0a93fc36f6a53ed21ecf6305ab80d06beca,20.88770056
0xdf0635793e91d4f8e7426dbd9ed08471186f428d,0.098183016
0x16ae80df484a73bb2ce3cbd30d3100ce9a97fefa,3.88116902
0xce83731fa5730454e7d3a054bf0ab1ec6e37e8aa,100.2962305
0x99e060e20eca95fed24ecfb291161cb8069bfe85,70.88383355
0xb29c269dde518ec98fed30047d815061db128d09,100.1161504
0xb20aab4cd244cf2645df2cdfbcd98ba7e2395927,55.88197204
0x5e75f78a7e50121f0ad6440651c5567c0578d9b5,1006.197056
0x70304c513448d6445025bd730ec797832725e2f1,30
0xe96c3e1d842beccb10bf57c453b84bf75725241d,95.72225922
0x562821c81bbbffa42443064917ee4d90036fba7c,9.0777
0x6b1040b3d3dd1a90f8d9e858f2f073b5773f281c,1.910502623
0xbad1990c2967231bc9a4fa9562ea68e65dd2b25d,48049.09461
0xe88857d67cf8e0031ca1674ffe17f72578e566ee,102.7137754
0x7e95c78f423d3ef01c9414997d8471e04222a88e,6.173146287
0xf0d6999725115e3ead3d927eb3329d63afaec09b,532.8370243
0x1a900b5df58d5c4cc63088687a0194237228b7ad,44.08777452
0xf7b94424ae368e28df5c1e9b059c4263e1fffe44,200
0x8333331b3fe016653ff0adb7b37e52f81a6e7382,3
0xbdb1be928730dc4dedef5fa4a4b874fc6124f979,801.0673767
0x24435205eaf97df22b6f2a2463ba039497596ba4,50.75876664
0x41d0fb81f19f67b15cf71f4a3997f08321a614f6,57.27048
0x7fc3379d4a2c24df1c1daeb180f6449c61857707,14.8537119
0x3e27a36fccf65f51cd1fd66eba6a7d24f6950692,14.11682618
0x80eeea5e6bfef8979ea6ea898564eb7abff4e12e,557.1847665
0xac6d5c44c7a089101c53735211b12f5f722c7688,1.7797
0x97e7f9f6987d3b06e702642459f7c4097914ea87,5.457433208
0x94a468fcb53a043bf5cd95ef21892e02c71134be,25.0390122
0x0818f6e98a6b62e02a6a258458dfb579fd2387c6,26.1135
0x31c40b9ab29a2755e31f766a0de3745ae7a65bdc,0.0585
0x3851434bf804280e1d2af8f9c260b1595219b18e,81.99900583
0x64a97f3496c78ac792cd5775ea423aeeed7857c4,68.67205447
0x3b42a40a637bbb2d6ea861f63d8c7b62218f801b,3.923224675
0xa7696a7fb7224e88c2afcd18adceaab3efc26ed9,100.1272714
0x72cd919413980415345928f53f3ee09048b0fa19,22.12229857
0x88f71ce1c4e8fd377058fd307d2359e56d6bfaa5,5.419133945
0x22fdf20103f17920080807276fce83034e81a677,1.31349
0x7f43909414ff1b9e8fcc531e87212378e4a3f9e4,30.7442149
0xe6c58978d013b757eb315bd6fd776bee2ee2b63c,0.873662568
0x8252c3ad7008464a618b6b28690dfb30d17a4910,28.6365
0x33e79b9e5cb600ccaebdbb1cf7793a4deb2f7194,116.8209791
0x85d14b5b709573c275b1ca9c1686cc120e9e715f,273.8571699
0x8960551266071a7721e3ebb67fb46df714a5c80e,11.45465493
