,num_USDC_deposits,num_USDC_withdrawals,aUSDC_balance,30_day_log10_aUSDC_num_transactions,90_day_log10_aUSDC_num_transactions,180_day_log10_aUSDC_num_transactions,log10_aUSDC_avg_size,num_USDC_borrows,num_USDC_repayments,variableDebtUSDC_balance,30_day_log10_variableDebtUSDC_num_transactions,90_day_log10_variableDebtUSDC_num_transactions,180_day_log10_variableDebtUSDC_num_transactions,log10_variableDebtUSDC_avg_size,flash_loan,stkAAVE_balance,stkAAVE,xSUSHI_balance,xSUSHI,num_aave_gov_votes,aave_voter,total_aave_rewards,total_claim_actions
0x00000000000cd56832ce5dfbcbff02e7ec639bc9,1.0,1.0,0.0,0.0,0.6020599913279624,0.6020599913279624,5.005052404633302,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000000003ce0cf2c037493b1dc087204bd7f713e,1.0,1.0,1.0,0.0,0.0,0.0,4.30587213387109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0000000484f2217f1a64eb6d24b5cee446faeae5,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,6.024088741280308,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000000aaee6a496aaf7b7452518781786313400f,1.0,2.0,1.0,0.0,0.0,0.6020599913279624,5.016484999247414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000018bbb8df8de9e3eaf772db1c4eec228ef06c,1.0,1.0,1.0,0.0,0.0,0.0,1.4773546976344845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000206732258d7511fa624127228e6a032718e62,1.0,1.0,5.0,0.0,0.3010299956639812,0.3010299956639812,5.3979400086720375,3.0,1.0,4.0,0.0,0.7781512503836436,0.9030899869919435,4.867231070674341,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0005ccfc729f11a55d4b4a30659a17c613d227f1,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.676753355292756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0005f124d6a49c29764b1db08546108ca0afeb68,2.0,1.0,3.0,0.0,0.7781512503836436,0.7781512503836436,4.5033895934415655,1.0,1.0,2.0,0.0,0.3010299956639812,0.3010299956639812,3.639486489268586,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00065b1db6db72bf3670c02f3901f8dd17d933b4,1.0,1.0,4.0,0.0,0.0,0.0,5.138506651658626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00071508db163ee69814aad31562f44b787c2d4d,1.0,1.0,1.0,0.0,0.0,0.0,3.844122263742327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00080000158a9930aeb508823103b0a977161c47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.893100655065708,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000aa8c61a06bd0d9b552ce9138d87e06eb17380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6020599913279624,4.52035922026319,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000f75539c2bc3941e4a29acb1d9a8254eff427f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.398023589531005,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x000f7f22bfc28d940d4b68e13213ab17cf107790,1.0,2.0,0.0,0.0,0.0,0.9030899869919435,6.250215542105257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,3.0,True,0.0,False,0.0,False,0.0,0.0
0x001076a29493cf2ace3474bfe308688effaf12cb,2.0,1.0,5.0,0.0,0.0,0.6020599913279624,5.005962322520972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0012a7f00af8a643ba5a6aa187f915b4c13289df,1.0,1.0,4.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,4.176091259055681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0014dfac19477a83d7354e6eaac28642c1959398,2.0,2.0,0.0,0.47712125471966244,0.9542425094393249,0.9542425094393249,3.9174736426399552,3.0,3.0,0.0,0.7781512503836436,1.380211241711606,1.380211241711606,3.2948623462345146,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00159370cbe576b765a7fb2e78582e0cb563d445,1.0,1.0,0.0,0.0,0.0,0.0,2.3250211194719395,1.0,1.0,2.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,2.9777236052888476,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x001a9d8fc5916cf5a1c43dbca0e937006fa1412a,1.0,1.0,1.0,0.0,0.0,0.0,2.330981637700822,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x002081508bf24ada0e764e2512b7805462c328c8,1.0,1.0,1.0,0.0,0.0,0.0,2.0142264293892294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x002142d0390b51472335024f6fddffd3369c77f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.193124598354461,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00276f2b3359e90c56b7b624d7945beef792644b,1.0,1.0,0.0,0.0,0.0,0.0,2.99978280714437,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x002ad2406d6d05e0c58e39af6eb506f762e9f7bb,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,5.158796298411596,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.845284746502457,False,0.0,False,0.0,False,0.0,False,0.47047798367962074,0.0
0x002d7b197fdb0701713769df5ca0edeb1b2e988f,1.0,1.0,2.0,0.0,0.0,0.0,3.0554853625996277,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0032311e56bc34efde20b408bb99d986eea1863a,3.0,1.0,0.0,0.3010299956639812,0.8450980400142568,1.1760912590556813,3.86187996999276,3.0,3.0,0.0,0.0,0.8450980400142568,1.3222192947339193,3.7084033183070733,False,1.0,True,0.0,False,0.0,False,-0.4105456315002813,0.0
0x00326e37cef76788f6b0cf643c94481d60bd3d58,1.0,1.0,1.0,0.0,0.0,0.0,3.4771212547196626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0038af98d4c3f015f944155850adb56cd207c76b,3.0,3.0,0.0,0.8450980400142568,1.146128035678238,1.2787536009528289,4.894655925239088,3.0,3.0,3.0,1.0,1.0,1.2787536009528289,4.880792120940035,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.1773194057848926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00495f8d6b6fed0edb10e45ab87454bb0340f246,1.0,1.0,4.0,0.0,0.0,0.47712125471966244,4.047479992760761,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.779882713672613,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,1.0,1.0,0.0,0.0,0.47712125471966244,0.47712125471966244,4.963960236858354,1.0,1.0,0.0,0.0,0.3010299956639812,0.47712125471966244,4.749840284179992,False,1.0,True,0.0,False,0.0,False,0.7418438907187702,0.0
0x005a728e74b613905638fb690af2f961bd4690c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.1477664496948976,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x005adf95bd6003641d9810f5c3f811c56e9b980a,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.9958052450580093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x005d64b3fedd6d53edf19142087d51c7ac6ba595,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,4.427064847907495,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x005dc0e153c5ca9a383a057eed8b613ca833101c,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.321970919322981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00610d1b203f9ddf2776d8729b0de854f5dce8ed,1.0,1.0,4.0,0.0,0.0,0.0,4.9327402463631485,2.0,1.0,4.0,0.0,0.9030899869919435,0.9542425094393249,5.378435892307516,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x006366325c813728f871c16a7703b818ee1ac6f1,1.0,1.0,3.0,0.0,0.0,0.0,3.9552880852853463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0068a98ddd110f80150114718b99238414cb59af,2.0,1.0,0.0,0.0,0.6989700043360189,0.6989700043360189,4.444606234950381,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.477121352653057,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00691534ccf88c21dd7dc1f2293b2f13a23177ff,1.0,1.0,0.0,0.0,0.0,0.0,4.163244896896813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.699720727992757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.9420397781921848,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00759e81b3a3823d2e0cc407d0584b3385c84b35,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.301338994809445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,-0.2826972305047954,0.0
0x0076f45582fc3533c82a8ab08c8f719bb70abfd8,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.603628251148815,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,-0.4585562695839789,0.0
0x007737ff1d1abd79f730332cb4464824aab84580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.6989700043360189,0.6989700043360189,3.4625776687897085,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x008155703baba16541816e0d7f28145611449c94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.8450980400142568,0.8450980400142568,3.25119964763376,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0083ba4df668a42f3d96a6c95700562618c14b2a,1.0,1.0,3.0,0.0,0.0,0.0,3.789890811771962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0085d428ac99c42b30cb38373b1c233846891c9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,5.2215919231374945,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x008fe1e16359ca94b3832ee87c3c96a73cad0c49,1.0,1.0,1.0,0.0,0.0,0.3010299956639812,3.7132762831069406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0099560ec05a765a6b95443d4039ce1daf24f805,1.0,1.0,1.0,0.0,0.0,0.3010299956639812,4.505206671268632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x009bd2e8e42fea1fab886ed083f5332eefa35b85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,6.079726612593557,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00a9c0541c3d268799511e907659a26bfd3263ff,1.0,1.0,2.0,0.0,0.0,0.0,3.0394141191761372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00ad3c523b715cbd6cc1771f1a1743269b220fa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.832508912706236,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00ba3dff8f7dbbf1d0888f9c117c04891619c073,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.227829780038362,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00bb4f14303fe6f02088f8232bad5e3740a425ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3010299956639812,0.3010299956639812,1.5620145769784313,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00bc71bb2871eeb67df03e04529ff2c609cd9c72,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.480918076840748,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.218198402337554,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00beeb85d617364526a34e8402ee082697d3beb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.322219294733919,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.044320440243715,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00c67d9d6d3d13b42a87424e145826c467cccd84,1.0,1.0,1.0,0.0,0.0,0.3010299956639812,3.7810764835036434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x00ca89aacfcf2c52136935b852af1668169f5035,1.0,1.0,0.0,0.0,0.0,0.0,4.752863300558607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00d118a46d6303266f6625863ea0a0827f732c10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.001112289610154,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00d3f8284fd1a73bbfeac35a5a2883421da6298d,1.0,1.0,1.0,0.0,0.0,0.0,1.8129133566428555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.6020599913279624,0.6989700043360189,3.2252360083596825,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00d5615d3446b1719e6ee0684218891bc5a2100c,1.0,1.0,1.0,0.0,0.0,0.0,2.228952790667632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00dbe6dfc86866b80c930e70111de8cf4382b824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.7862892100629666,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2,1.0,1.0,0.0,0.0,0.0,0.6020599913279624,4.714080982666841,2.0,1.0,3.0,0.0,0.0,0.8450980400142568,4.357310245050583,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00e1292600ac56ed618ea67f71e3a70d879d91b7,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,2.3126310724340406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00e17d2196e577ff6ea4b2e77f3fd54e38b53524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.8450980400142568,0.8450980400142568,5.854298530241412,False,2.0,True,0.0,False,0.0,False,1.4540639522767351,0.0
0x00e78e98d4ab2ce3f297027a7c012876ccc2e364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.978884446915647,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00ef54223e39920406272c95cfea99024095671e,3.0,1.0,2.0,0.9030899869919435,0.9030899869919435,0.9030899869919435,2.2083367120524757,2.0,1.0,2.0,0.8450980400142568,0.8450980400142568,0.8450980400142568,2.3033479758857247,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.00014122374645,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00f4996324943d7e8497ce6a1cf88969a0b08a24,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.45872652017195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00f5bc22194792c8a3db3d486e69e4081f8aaa39,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.840332670663024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.94262642017907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0100e4f2a841e773564c333f889ab6d6bd5fcb22,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.709755556348168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,-0.8680721792898313,0.0
0x010462e09d11875b5b17e1d800951919423f9616,2.0,2.0,1.0,0.8450980400142568,1.0413926851582251,1.0413926851582251,4.512633122202344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x010af29077a8520cc3f55be2031d7e37808ba137,1.0,1.0,0.0,0.0,0.47712125471966244,0.7781512503836436,4.932421680537036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.6437466357977883,1.0986122886681098
0x010cb5d88ca1c516f4637c0194b27a8d8213ab52,1.0,1.0,0.0,0.0,0.0,0.6989700043360189,4.029901461311202,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x010cb929cc8ce2db8d565bce6b80ff6cb93fcea6,1.0,1.0,1.0,0.0,0.0,0.0,1.9672373352337673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x011687d52c2350ae190090dd9f44195176d559d0,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,3.7391457511687505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x011a3dd19d16054e2643e6b757d7fdfd7497a747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.3246242973749025,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x011c49760044d30785f5b2dc3f1284f4c4604580,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.000086551758924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0120d5d85b62e997da04277f65a440857080b9fc,1.0,1.0,2.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,3.060697840353612,1.0,1.0,2.0,0.0,0.0,0.0,3.113943352306837,False,1.0,True,0.0,False,0.0,False,0.0,0.0
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,1.0,1.0,0.0,0.0,0.0,0.0,4.107767973763494,3.0,3.0,3.0,0.3010299956639812,1.0,1.1760912590556813,4.527230472757032,True,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,5.86407864493323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,True,0.0,False,0.0,False,0.09424448169366763,0.0
0x01342d72f44e3148ab81f0172150f75341247fad,2.0,2.0,1.0,0.3010299956639812,1.0413926851582251,1.0413926851582251,5.621431034383301,1.0,1.0,0.0,0.3010299956639812,0.6020599913279624,0.6020599913279624,5.301047566741659,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0137e460a375752ccf784073667feec34edfd7bf,2.0,1.0,0.0,0.0,0.47712125471966244,0.8450980400142568,4.0933055803171605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x013b81ad989b9009f4dab4c804c6007882f9a190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,3.0980134551859293,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x013c7a3c90f3e4642493c235892ef3a8e5738b77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47712125471966244,0.47712125471966244,5.1259422839514,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,3.45264190451161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47712125471966244,3.3723718661713358,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x01471db828cfb96dcf215c57a7a6493702031ec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.47712125471966244,1.0,1.0,4.2852960011552375,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0148107d2b0fc3e90e8ac427a9058beaffc5dd79,1.0,1.0,0.0,0.0,0.0,0.0,4.70422552486344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x014c2d27ebdc45a7011324274d9d61ef0e6f719b,1.0,1.0,3.0,0.0,0.0,0.0,3.700149003604341,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x014d3e156467ba1a2b9a8b0ef85bdb12c2f519ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.3521825181113627,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6989700043360187,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0157f4b4b9ede3fb0cac9cc703e4420fc46a7326,1.0,1.0,4.0,0.0,0.0,0.0,4.698970004336019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x016b4ea07a7970511ca91aee101b3e91b6e523d9,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,4.011205340721445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x01712b15a96cb888e42128b36453717f0a493835,1.0,1.0,3.0,0.0,0.0,0.0,4.176004391472253,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x017389d8542b201e4626dde118fd359b972c654d,1.0,1.0,0.0,0.0,0.0,0.0,4.020326471389528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1.0,True,0.0,False,0.0,False,-1.480175811237921,0.0
0x017b3763b8a034f8655d46345e3eb42555e39064,2.0,2.0,4.0,1.0,1.0,1.0,4.5337094182413935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1.0,True,0.0,False,0.0,False,0.0,0.0
0x01806afd860bc8fc210ef84d2d8cca91b66c65a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,3.4314546685109275,False,2.0,True,0.0,False,0.0,False,0.0,0.0
0x01848a8f082d4a1be95d63d6bea01545fefac25a,1.0,1.0,4.0,0.0,0.0,0.0,5.195484107705721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0184df2afb9845c27504419ac7d5efccae41b951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,3.7781512503836434,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x018e1037ebf92b6ec90ece35f5028f9d622eeaca,1.0,1.0,0.0,0.0,0.0,0.3010299956639812,2.305755723234506,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x0194d076503771b976a062c4cde310b13d3e9960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,4.757382893464077,True,1.0,True,0.0,False,0.0,False,0.9328564545093214,0.0
0x019882789983306222c4b4cab71258189fd92998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6989700043360189,4.859703250191854,False,0.0,False,1.0,True,0.0,False,0.0,0.0
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,1.0,1.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,3.4925902665113338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x019bbbf96b44a6685a0fc97ee568d157c16081a8,1.0,1.0,4.0,0.0,0.0,0.3010299956639812,4.778151250383644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1.0,1.0,0.0,0.0,0.3010299956639812,0.3010299956639812,3.190181770650461,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0
